,objectid,bygning_id,bygningstype_navn,bruksareal_totalt,antall_etasjer,bebygd_areal,energiomraadeid,tatt_i_bruk,bygningsomraadeid,y,x,har_fjernvarme,har_grunnvarme,har_adresse,he,bolig,ventilasjonsprinsipp,siste_rehab,byggetype,varme_fra_energisentral,strøm,varmt_tappevann_fra,profet_bygningstype,profet_bygningsstandard,varmeløsning,profet_date,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,oppgraderes,varme_finnes,reduksjon_termiskbehov,reduksjon_elektriskbehov,har_eksisterende_data,_termisk_energibehov,_elektrisk_energibehov,_romoppvarming_energibehov,_tappevann_energibehov,_elspesifikt_energibehov,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elektrisk_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elektrisk_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elektrisk_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario,scenario_navn,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
20,21,593939,Studenthjem/studentboliger,2130,5,0,rehab1970Panelovn,1011970,EksisterendeOgBT3,59.964226,10.731572,,,OMT50,84.0,36.0,Avtrekksventilasjon,1970,Boligblokk,320264,322806,Varmesentral 1 (OMT72),Hus,Eldre,Panelovn,,False,False,False,False,False,False,0,0,True,"[30.56872211 29.16271315 28.35927945 ... 38.40220063 35.79104113
 32.1755895 ]","[18.64159166 18.64159166 18.64159166 ... 18.64159166 18.64159166
 18.64159166]","[49.09436668 47.78483273 48.17817765 ... 54.47078542 51.19773406
 46.23651709]",[4.63141114 4.65552989 4.95472455 ... 4.0171462  3.85167323 3.5152319 ],"[18.64159166 18.64159166 18.64159166 ... 18.64159166 18.64159166
 18.64159166]",0.0,0.0,322800.0,17.0,14.0,164400.51711743814,0.0,0,158405.48288256224,0.0,0.0,0.0,0.0,0.0,0,17.27382442761393,0.0,0.0,0.0,0.0,0.0,0,14.461806497537246,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[49.21031378 47.80430481 47.00087112 ... 57.0437923  54.43263279
 50.81718116]"
21,22,593941,Studenthjem/studentboliger,2164,5,0,rehab1970Panelovn,1011970,EksisterendeOgBT3,59.964033,10.730559,,,OMT48,82.0,67.0,Avtrekksventilasjon,1970,Boligblokk,312639,286105,Varmesentral 1 (OMT72),Hus,Eldre,Panelovn,,False,True,False,False,False,False,0,0,True,"[31.63058079 30.20790894 28.98847592 ... 28.58199825 25.83827396
 25.53341571]","[16.33378449 16.33378449 16.33378449 ... 16.33378449 16.33378449
 16.33378449]","[49.71513858 48.38664472 48.33549559 ... 44.26799768 40.87814088
 39.25955931]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[16.33378449 16.33378449 16.33378449 ... 16.33378449 16.33378449
 16.33378449]",0.0,0.0,240200.0,-2.0,-12.0,146975.2136760148,0.0,0,139129.78632398506,0.0,0.0,45877.62796223356,2.3641884159631985,0.0,0,16.333784487893215,0.0,0.0,21.1313903192,0.0,0.0,0,16.05586803700714,0.0,0.0,27.903006385599998,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],"[47.96436528 46.54169342 45.32226041 ... 44.91578274 42.17205845
 41.8672002 ]"
22,23,4285839,Studenthjem/studentboliger,11503,14,0,radiator,1012007,EksisterendeOgBT3,59.964454,10.733375,,,OMT2-4,396.0,306.0,Avtrekksventilasjon,2007,Boligblokk,1509818,954060,Varmesentral 1 (OMT72),Hus,Eldre,Radiator,,False,True,False,False,False,False,0,0,True,"[18.14987262 17.53915364 14.18019924 ... 19.98202956 17.84451313
 11.43196383]","[92.08490334 92.08490334 92.08490334 ... 92.08490334 92.08490334
 92.08490334]","[105.48505415 105.32914594 107.6121479  ...  95.73392927  90.47606555
  77.71919391]","[21.83379538 21.94749808 23.35798716 ... 18.93797493 18.15788811
 16.57180752]","[92.08490334 92.08490334 92.08490334 ... 92.08490334 92.08490334
 92.08490334]",0.0,0.0,867000.0,48.0,21.0,170058.44372213274,0.0,0,784001.5562778714,0.0,0.0,87095.71468998754,0.0,0.0,0,88.24889266136744,0.0,0.0,40.1165802155,0.0,0.0,0,73.89699662301356,0.0,0.0,52.972056121857136,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],"[110.23477595 109.62405697 106.26510258 ... 112.0669329  109.92941646
 103.51686717]"
23,24,5614767,Studenthjem/studentboliger,6484,9,0,radiator,1012018,EksisterendeOgBT3,59.963358,10.733078,,,OMT68,237.0,220.0,Balansert,2018,Boligblokk,903603,608017,Varmesentral 1 (OMT72),Hus,Eldre,Radiator,,True,False,False,False,False,True,0,0,True,"[14.8490855  17.06442558 14.24490185 ... 17.06442558 14.64769095
 15.25187461]","[52.61808943 52.61808943 52.61808943 ... 52.61808943 52.61808943
 52.61808943]","[67.11786839 69.60540582 70.16250748 ... 62.4007898  58.1165746
 54.92377745]","[13.06719572 13.13524506 13.97940141 ... 11.33409106 10.86722091
  9.91797571]","[52.61808943 52.61808943 52.61808943 ... 52.61808943 52.61808943
 52.61808943]",1391.0,834600.0,496800.0,47.0,46.0,155766.5582463338,111261.82731880985,0,452250.44175366417,44504.73092752394,0.0,0.0,0.0,0.0,0,47.126325175536124,0.0,0.0,0.0,0.0,0.0,0,45.716563311310686,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,[4.24259586 4.87555016 4.06997196 ... 4.87555016 4.18505456 4.35767846],"[-10.60648964 -12.18887541 -10.17492989 ... -12.18887541 -10.46263639
 -10.89419615]",[0. 0. 0. ... 0. 0. 0.],0,0,"[56.86068529 57.49363959 56.68806138 ... 57.49363959 56.80314399
 56.97576789]"
24,25,5615545,Studenthjem/studentboliger,5106,11,0,radiator,1012018,EksisterendeOgBT3,59.96386,10.733679,,,OMT70,129.0,129.0,Balansert,2018,Boligblokk,491835,4744,Varmesentral 1 (OMT72),Hus,Eldre,Radiator,,True,True,False,False,False,True,0,0,False,"[100.45050088  85.2374685  103.83322231 ... 114.63174138 107.62161543
 106.33483603]","[21.26351167 16.55258842 14.87930933 ... 36.52896225 32.56457858
 25.84572083]","[ 92.89245978  80.35036476 100.38073505 ... 100.90105381  96.07711231
  97.7316049 ]","[ 7.5580411   4.88710374  3.45248726 ... 13.73068757 11.54450312
  8.60323113]","[21.26351167 16.55258842 14.87930933 ... 36.52896225 32.56457858
 25.84572083]",6752.0,4051200.0,371300.0,11.0,0.0,756171.5095808699,540122.5068434785,0,204422.7659342502,216049.00273739142,0.0,49204.160724072535,35.2757231436,25.196945102571426,0,23.5031309202,10.07877804102857,0.0,22.663602539454548,37.893249708,27.066606934285716,0,19.1268630798,10.826642773714283,0.0,29.926220510181818,solcellerHalvGrunnvarmeHalv,Referansesituasjon,"[28.70014311 24.35356243 29.66663494 ... 32.75192611 30.74903298
 30.38138172]","[-71.75035777 -60.88390607 -74.16658736 ... -81.87981527 -76.87258245
 -75.95345431]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],"[49.96365478 40.90615085 44.54594427 ... 69.28088836 63.31361156
 56.22710255]"
25,26,5734422,Studenthjem/studentboliger,1307,4,0,breeam,1012019,EksisterendeOgBT3,59.963463,10.728471,,,OMT40,27.333333333333332,9.11111111111111,Balansert,2019,Boligblokk,312639,217788,Varmesentral 2 (OMT38),Hus,Eldre,Elektrisk gulvvarme på bad. Ventilasjonsvarme,,False,False,False,False,False,False,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.74646352 17.64646352 17.64646352 ... 17.64646352 17.74646352
 17.64646352]",0.0,0.0,217800.0,10.0,2.0,81636.1210109163,0.0,0,136151.87898908328,0.0,0.0,0.0,0.0,0.0,0,10.010725461847098,0.0,0.0,0.0,0.0,0.0,0,2.4566197452385516,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]"
26,27,5734455,Studenthjem/studentboliger,2983,5,0,breeam,1012019,EksisterendeOgBT3,59.963669,10.728844,,,OMT38,27.333333333333332,9.11111111111111,Balansert,2019,Boligblokk,312639,217788,Varmesentral 2 (OMT38),Hus,Eldre,Elektrisk gulvvarme på bad. Ventilasjonsvarme,,True,True,False,False,False,True,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]",729.0,437400.0,96200.0,-19.0,-36.0,81636.1210109163,58311.515007797345,0,136151.87898908328,23324.606003118937,0.0,63240.74131762601,0.0,0.0,0,10.010725461847098,0.0,0.0,29.128898947400003,0.0,0.0,0,2.4566197452385516,0.0,0.0,38.4633401332,solcellerHalvGrunnvarmeHalv,Referansesituasjon,[1.18743906 0.6083787  3.02990387 ... 2.50348536 1.71385758 1.2576282 ],"[-2.96859766 -1.52094674 -7.57475968 ... -6.25871339 -4.28464395
 -3.1440705 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],"[18.83390258 18.25484221 20.67636739 ... 20.14994887 19.3603211
 18.90409172]"
27,28,5734456,Studenthjem/studentboliger,1816,5,0,breeam,1012019,EksisterendeOgBT3,59.963347,10.729232,,,OMT42,27.333333333333332,9.11111111111111,Balansert,2019,Boligblokk,312639,217788,Varmesentral 2 (OMT38),Hus,Eldre,Elektrisk gulvvarme på bad. Ventilasjonsvarme,,False,False,False,False,False,False,0,0,True,"[ 4.15603672  2.12932543 10.60466355 ...  8.76219875  5.99850153
  4.4016987 ]","[17.64646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.64646352]","[22.24059452 20.30806121 29.95168323 ... 24.44819818 21.03836845
 18.1278423 ]",[4.52113945 4.54468395 4.83675492 ... 3.92149986 3.75996673 3.4315359 ],"[17.74646352 17.64646352 17.64646352 ... 17.64646352 17.64646352
 17.74646352]",0.0,0.0,217800.0,10.0,2.0,81636.1210109163,0.0,0,136151.87898908328,0.0,0.0,0.0,0.0,0.0,0,10.010725461847098,0.0,0.0,0.0,0.0,0.0,0,2.4566197452385516,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[21.80250024 19.77578895 28.25112707 ... 26.40866226 23.64496505
 22.04816221]"
28,29,6029002,Studenthjem/studentboliger,4075,7,0,byggetrinn3,1012024,EksisterendeOgBT3,59.965354,10.730766,,,OMT30A,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,True,False,False,False,False,True,0,0,False,"[80.16760499 68.02637762 82.86728964 ... 91.48537918 85.89073304
 84.86377925]","[16.96999805 13.21030118 11.87488945 ... 29.15305937 25.98916132
 20.6269707 ]","[74.13567834 64.1260745  80.11192623 ... 80.52718259 76.67728803
 77.99770661]","[ 6.03192665  3.90030312  2.75536341 ... 10.9581966   9.21344501
  6.86607264]","[16.96999805 13.21030118 11.87488945 ... 29.15305937 25.98916132
 20.6269707 ]",5388.0,3232800.0,335600.0,27.0,24.0,603485.879659625,431061.3426140179,0,163145.8619628025,172424.53704560714,0.0,0.0,28.152873444999997,20.109195317857143,0,18.757394927500002,8.043678127142854,0.0,0.0,30.241870849999998,21.60133632142857,0,15.264780072499999,8.640534528571429,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,"[22.90503    19.43610789 23.67636847 ... 26.13867977 24.54020944
 24.24679407]","[-57.26257499 -48.59026973 -59.19092117 ... -65.34669942 -61.3505236
 -60.61698518]",[0. 0. 0. ... 0. 0. 0.],0,0,"[39.87502805 32.64640907 35.55125792 ... 55.29173914 50.52937076
 44.87376477]"
29,30,6029032,Studenthjem/studentboliger,2725,6,0,byggetrinn3,1012024,EksisterendeOgBT3,59.965552,10.729925,,,OMT30B,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,False,True,False,False,False,False,0,0,False,"[53.60901193 45.49003166 55.41432252 ... 61.17733946 57.43613436
 56.74939839]","[11.34803551  8.83388238  7.94087699 ... 19.49499062 17.37925512
 13.79349574]","[49.57539226 42.8818535  53.57177889 ... 53.84946566 51.27499629
 52.15797559]",[4.03361966 2.60817816 1.84254363 ... 7.3278738  6.16113807 4.5914228 ],"[11.34803551  8.83388238  7.94087699 ... 19.49499062 17.37925512
 13.79349574]",0.0,0.0,464500.0,9.0,1.0,403558.042226375,0.0,0,109097.5395947575,0.0,0.0,48142.535504115236,18.826154635,0.0,0,12.543288632500001,0.0,0.0,22.17461437916667,20.22309155,0.0,0,10.207736367499999,0.0,0.0,29.280534658333334,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],"[64.95704743 54.32391404 63.35519951 ... 80.67233008 74.81538948
 70.54289413]"
30,31,6029336,Studenthjem/studentboliger,5150,6,0,byggetrinn3,1012024,EksisterendeOgBT3,59.965029,10.728655,,,OMT28A,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,False,False,False,False,False,False,0,0,False,"[101.31611428  85.97198644 104.72798568 ... 115.61955897 108.54902457
 107.25115659]","[21.446746   16.69522726 15.007529   ... 36.84374375 32.84519775
 26.06844149]","[ 93.69294317  81.042769   101.24574726 ... 101.77054977  96.90503886
  98.57378872]","[ 7.62317111  4.92921744  3.48223842 ... 13.8490092  11.64398571
  8.67736787]","[21.446746   16.69522726 15.007529   ... 36.84374375 32.84519775
 26.06844149]",0.0,0.0,968900.0,59.0,58.0,762687.67613425,0.0,0,206184.340885505,0.0,0.0,0.0,35.579705090000004,0.0,0,23.705664755,0.0,0.0,0.0,38.2197877,0.0,0,19.291685245,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[122.76286029 102.6672137  119.73551467 ... 152.46330272 141.39422232
 133.31959809]"
31,32,6029352,Studenthjem/studentboliger,4805,7,0,byggetrinn3,1012024,EksisterendeOgBT3,59.96561,10.729002,,,OMT30D,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,False,True,False,False,False,False,0,0,False,"[ 94.52891828  80.21269803  97.71222742 ... 107.87417104 101.2772938
 100.06637038]","[20.01002224 15.57680912 14.00217026 ... 34.37557063 30.64488838
 24.32210901]","[87.41642562 75.6136903  94.46326516 ... 94.952911   90.41334208
 91.97030191]","[ 7.11249266  4.59900773  3.24896225 ... 12.92126004 10.86395172
  8.09606847]","[20.01002224 15.57680912 14.00217026 ... 34.37557063 30.64488838
 24.32210901]",0.0,0.0,831200.0,22.0,9.0,711595.006567975,0.0,0,192371.9918358935,0.0,0.0,72762.74173439802,33.196210283,0.0,0,22.1176153685,0.0,0.0,33.514764485,35.65943299,0.0,0,17.9993296315,0.0,0.0,44.254669158571424,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,[-0. -0. -0. ... -0. -0. -0.],"[114.53894052  95.78950715 111.71439767 ... 142.24974166 131.92218218
 124.38847938]"
32,33,6029364,Studenthjem/studentboliger,1258,4,0,byggetrinn3,1012024,EksisterendeOgBT3,59.965418,10.72839,,,OMT30E,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,False,False,False,False,False,False,0,0,False,"[24.74867413 21.00053572 25.58209825 ... 28.24260295 26.51547047
 26.19843786]",[5.23883621 4.07817396 3.66591679 ... 8.99988925 8.02315704 6.36778629],"[22.88654806 19.79646668 24.73148545 ... 24.85967992 23.6711726
 24.07880121]",[1.86212607 1.20406904 0.8506128  ... 3.38292302 2.84429787 2.11963666],[5.23883621 4.07817396 3.66591679 ... 8.99988925 8.02315704 6.36778629],0.0,0.0,236700.0,14.0,14.0,186303.12554891,0.0,0,50365.029288148595,0.0,0.0,0.0,8.6911201948,0.0,0,5.7906264586,0.0,0.0,0.0,9.336018044,0.0,0,4.7124155413999995,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[29.98751034 25.07870968 29.24801504 ... 37.2424922  34.53862751
 32.56622415]"
33,34,6029368,Studenthjem/studentboliger,2315,4,0,byggetrinn3,1012024,EksisterendeOgBT3,59.964761,10.728148,,,OMT28B,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,True,True,False,False,False,True,0,0,False,"[45.54306885 38.64565992 47.07675473 ... 51.97267554 48.79436736
 48.2109568 ]","[ 9.64062466  7.50474779  6.74610284 ... 16.56179937 14.76439471
 11.71814409]","[42.11634242 36.4299049  45.51143785 ... 45.74734422 43.56022621
 44.31035357]",[3.42672643 2.21575502 1.56531688 ... 6.22533132 5.23414115 3.90060323],"[ 9.64062466  7.50474779  6.74610284 ... 16.56179937 14.76439471
 11.71814409]",3061.0,1836600.0,129300.0,-13.0,-24.0,342839.21752442495,244885.15537458932,0,92682.86391261048,97954.06214983572,0.0,61348.60716992299,15.993595589000002,11.423996849285714,0,10.6560415355,4.569598739714287,0.0,28.25737557125,17.18035117,12.271679407142859,0,8.6718934645,4.908671762857143,0.0,37.312534532499996,solcellerHalvGrunnvarmeHalv,Referansesituasjon,"[13.01230539 11.04161712 13.45050135 ... 14.84933587 13.94124782
 13.77455909]","[-32.53076346 -27.6040428  -33.62625338 ... -37.12333967 -34.85311954
 -34.43639771]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],"[22.65293005 18.54636491 20.19660419 ... 31.41113524 28.70564253
 25.49270318]"
34,35,6029373,Studenthjem/studentboliger,2130,5,0,byggetrinn3,1012024,EksisterendeOgBT3,59.964576,10.728633,,,OMT28C,0.0,0.0,Balansert,2024,Boligblokk,0,0,Varmesentral 3 (OMT 28),Hus,Eldre,Gulvvarme/Radiator,,True,False,False,False,False,True,0,0,False,"[41.90355795 35.55734585 43.31468146 ... 47.81935157 44.89503346
 44.35824535]","[ 8.87020757  6.90501632  6.20699743 ... 15.23828625 13.58451868
 10.78170493]","[38.75067359 33.5186598  41.87445469 ... 42.09150893 40.07917141
 40.7693534 ]",[3.15288436 2.03868605 1.44022676 ... 5.72784264 4.81586205 3.58889195],"[ 8.87020757  6.90501632  6.20699743 ... 15.23828625 13.58451868
 10.78170493]",2816.0,1689600.0,175400.0,14.0,12.0,315441.69906134997,225315.4993295357,0,85276.24195847099,90126.19973181428,0.0,0.0,14.715489678,10.511064055714286,0,9.804478821,4.204425622285715,0.0,0.0,15.807407339999997,11.29100524285714,0,7.978891179,4.516402097142857,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,"[11.97244513 10.15924167 12.37562327 ... 13.66267188 12.82715242
 12.67378439]","[-29.93111282 -25.39810418 -30.93905818 ... -34.1566797  -32.06788105
 -31.68446096]",[0. 0. 0. ... 0. 0. 0.],0,0,"[20.8426527  17.06425799 18.5826207  ... 28.90095813 26.4116711
 23.45548931]"
35,36,540329,Barnehage,557,2,0,frydenhaugBarnehage,1012001,EksisterendeOgBT3,59.96286,10.734331,,,Frydenhaug barnehage,0.0,0.0,0,0,0,0,0,0,Barnehage,Eldre,Panelovn,,False,False,False,False,False,False,0,0,False,[7.98577701 7.82176413 8.19257802 ... 7.5874452  6.99751876 7.59981244],[2.77894235 2.82268991 2.81655238 ... 2.38744114 2.45744234 2.51827815],[7.12128627 7.00002381 7.36290084 ... 6.84332072 6.31803724 6.77414711],[0.86449074 0.82174032 0.82967718 ... 0.74412448 0.67948151 0.82566533],[2.77894235 2.82268991 2.81655238 ... 2.38744114 2.45744234 2.51827815],0.0,0.0,103000.0,4.0,18.0,61169.072706034895,0.0,0,41848.8770209743,0.0,0.0,0.0,1.6601822802,0.0,0,2.3435590633,0.0,0.0,0.0,8.1650827735,0.0,0,9.426988832,0.0,0.0,0.0,solcellerHalvGrunnvarmeHalv,Referansesituasjon,0,0,0,0,0,"[10.76471936 10.64445403 11.0091304  ...  9.97488634  9.45496109
 10.11809059]"
